67.9382379654859,0.00370106761565836
70.2089009990917,0.00427046263345196
85.8764759309719,0.00256227758007117
90.1907356948229,0.00370106761565836
100.181653042688,0.00540925266903915
110.172570390554,0.00540925266903915
115.395095367847,0.00711743772241993
125.386012715713,0.00740213523131673
130.381471389646,0.00797153024911032
135.149863760218,0.00854092526690391
140.599455040872,0.0136654804270463
145.140781108084,0.0122419928825623
150.136239782016,0.0165124555160142
155.131698455949,0.016797153024911
160.354223433243,0.0202135231316726
165.122615803815,0.022491103202847
170.118074477747,0.0216370106761566
175.340599455041,0.0250533807829181
180.336058128974,0.0273309608540925
190.326975476839,0.0284697508896797
200.317892824705,0.0367259786476868
220.299727520436,0.0518149466192171
230.744777475023,0.0512455516014235
240.508628519528,0.0703202846975089
250.726612170754,0.0526690391459075
260.717529518619,0.0979359430604982
280.926430517711,0.123843416370107
280.926430517711,0.12355871886121
