1.0005,0.9114753218076497
1.5005,0.908591364397472
2.0005,0.8951420392147795
2.501,0.8771899784456437
3.0005,0.8661905450655498
3.5005,0.8507277846927092
4.001,0.8352623649762775
4.5005,0.8234127403479254
5.001,0.8092572446590901
5.5005,0.7940010789377897
6.001,0.7803118920825717
6.5005,0.7697951759821833
7.001,0.7588219011972541
7.5005,0.745147564641103
8.,0.725032526055486
8.001,0.7303272996694588
8.5005,0.7141600589283351
9.0005,0.695177439923978
9.001,0.6991323204011087
9.5005,0.682771545760872
10.0005,0.6627050595874462
10.0005,0.6661740361360358
11.0005,0.6290548844938918
12.0005,0.5932216999919938
13.0005,0.5577403686187183
14.0005,0.5243539010580072
15.0005,0.4924539481277035
16.0005,0.46154619511736755
17.0005,0.43119788182944174
18.0005,0.40113404026251365
19.0005,0.37161047209483045
20.0005,0.342376307078256
21.0005,0.31427888605703247
22.0005,0.28651560335472154
23.0005,0.25940201397894586
24.0005,0.23362124483326785
25.0005,0.20870936526924008
26.0005,0.18484253125728015
27.0005,0.16239219094461715
28.0005,0.14129191657074777
29.0005,0.12177542615764347
30.0005,0.10405399962320418
31.0005,0.08792645122721152
32.0005,0.07357082508459573
33.0005,0.060826011298866674
33.0005,0.061068908953665776
34.0005,0.04985498649820596
34.0005,0.0500011025407646
35.0005,0.040388634534467394
35.0005,0.0404826758010242
36.0005,0.0323560339780423
36.0005,0.03250347293781194
37.0005,0.02573619965370506
37.0005,0.025770407970473534
38.0005,0.020261204717242024
38.0005,0.02028520290633808
39.0005,0.01585121436405977
39.0005,0.01586384301199645
40.0005,0.012340332512718606
40.0005,0.012361894145211575
41.0005,0.009636913472048092
42.0005,0.007610018198142746
43.0005,0.006124536317122692
44.0005,0.005076448516658782
45.0005,0.004407467597743305
46.0005,0.003985489688831289
47.0005,0.003783702442433964
48.0005,0.0037613944260972676
49.0005,0.003815278655480465
50.0005,0.003947870354000576
51.0005,0.0041278616279352585
52.0005,0.0043232157868905025
53.0005,0.004518569945845745
54.0005,0.0047008086227724845
55.0005,0.004862716991885995
56.0005,0.0050086890550316236
57.0005,0.005130122317887416
58.0005,0.005204587507033549
59.0005,0.005265333656860696
60.0005,0.0052922396724154105
61.0005,0.005279187248344338
62.0005,0.005265890958536447
63.0005,0.0052323384731711945
64.0005,0.005165065239929808
65.0005,0.005086925207078801
66.0005,0.004999733674972105
67.0005,0.004903296959222524
68.0005,0.004802595438587771
69.0005,0.004706473919111787
70.0005,0.004560717331225684
71.0005,0.004464340207057548
72.0005,0.004348033041820139
73.0005,0.004236000292856949
74.0005,0.0041171074628804545
75.001,0.004018403981390536
76.0005,0.003906631169661849
77.0005,0.0038214627264473167
78.001,0.0037294778179134355
79.0005,0.0036331728039972885
80.0005,0.003559403031597253
