3.7999,0.0041502
3.9,0.0042137
4,0.004437
4.1,0.0051382
4.1999,0.0041903
4.3,0.0035826
4.3999,0.0050297
4.9999,0.0065381
5.9999,0.0060444
6.5,0.0046502
12,0.011125
12.5,0.0092981
18,0.027675
20,0.036165
20.999,0.041042
22,0.047531
23,0.055227
24,0.06417
25,0.078352
26,0.095981
27,0.1163
28,0.13715
29,0.15807
29.998,0.18678
35.999,0.54063
41.999,0.46453
47.999,0.32463
