3.7999,0.99618
3.9,0.99589
4,0.99621
4.1,0.9963
4.1999,0.99606
4.3,0.9963
4.3999,0.99589
4.9999,0.9955
5.9999,0.9948
6.5,0.99378
12,0.96965
12.5,0.96729
18,0.92911
20,0.91225
20.999,0.90173
22,0.88938
23,0.87593
24,0.86098
25,0.84307
26,0.82612
27,0.81094
28,0.79705
29,0.7831
29.998,0.76716
35.999,0.82079
41.999,1.0258
47.999,1.5171
