4.5,0.0052783
5.5,0.010494
6.5,0.0049701
6.6,0.0066953
7.5,0.0051611
8.5,0.0044946
9.5,0.0057739
10.5,0.0090002
11.5,0.0075743
12,0.013647
12.5,0.011444
13,0.013334
14,0.016603
15,0.020102
16,0.025116
18,0.032228
20,0.044302
22.5,0.054535
25,0.082583
27.5,0.13043
30,0.20173
30.4,0.20703
31,0.22791
