0.99511
0.99219
0.9938
0.99402
0.993
0.9918
0.9902
0.98477
0.9801
0.98488
0.98436
0.97394
0.97016
0.96987
0.96369
0.96137
0.96174
0.96399
0.95853
0.95167
0.94429
0.94481
0.95175
0.93718
0.92507
0.92156
0.9316
0.90891
0.90572
0.88827
0.86085
0.82172
0.78513
0.78955
0.78133
0.77256
