0.0053334
0.0087175
0.007914
0.013477
0.0051131
0.006941
0.0053152
0.0042538
0.0057846
0.02588
0.021395
0.0089079
0.0075675
0.0084514
0.011996
0.010926
0.011993
0.03099
0.013567
0.016482
0.020541
0.019511
0.043491
0.025119
0.031854
0.032607
0.065064
0.04403
0.046709
0.057802
0.080883
0.12156
0.18309
0.18895
0.19139
0.20827
