4.5,0.99489
5.5,0.99495
6.5,0.99196
6.6,0.99132
7.5,0.98972
8.5,0.98521
9.5,0.98081
10.5,0.9759
11.5,0.96974
12,0.96787
12.5,0.96282
13,0.95878
14,0.95214
15,0.9449
16,0.93734
18,0.92608
20,0.90729
22.5,0.88531
25,0.85032
27.5,0.80698
30,0.77467
30.4,0.76544
31,0.75554
