0.0035158
0.012843
0.0057772
0.0064271
0.0098485
0.00519
0.0056712
0.0035579
0.0048284
0.0037772
0.0028697
0.0078086
0.0083146
0.009093
0.011052
0.011548
0.012347
0.013188
0.014309
0.01677
0.020626
0.019954
0.019694
0.025094
0.032483
0.03377
0.033205
0.044001
0.045761
0.055387
0.07382
0.1133
0.18526
0.18547
0.18969
0.20892
