0.99492
0.99353
0.99352
1.0014
0.9919
0.99126
0.98945
0.98499
0.98073
0.99006
0.98925
0.97558
0.96975
0.96918
0.96712
0.96319
0.96245
0.95343
0.9587
0.95221
0.94483
0.94516
0.94069
0.93754
0.92631
0.92208
0.92013
0.90916
0.90469
0.88491
0.85118
0.80973
0.77423
0.7774
0.76894
0.75988
